id,q,r,elevation_m,slope,lithology,mountain_type,glacial_scar,glacial,endorheic,geology_resource_tag,plate,land
H+00+30,0,30,39,0.614,coastal_sediment,none,none,false,false,,0,1
H+01+30,1,30,47,0.734,coastal_sediment,none,none,false,false,,0,1
H+02+30,2,30,68,0.754,coastal_sediment,none,none,false,false,,0,1
H+03+30,3,30,83,0.554,coastal_sediment,none,none,false,false,,0,1
H+04+30,4,30,98,0.57,craton_granite_gneiss,none,none,false,false,,0,1
H+05+30,5,30,107,0.497,craton_granite_gneiss,none,none,false,false,,0,1
H+06+30,6,30,113,0.358,craton_granite_gneiss,none,none,false,false,,0,1
H+07+30,7,30,108,0.379,craton_granite_gneiss,none,none,false,false,,0,1
H+08+30,8,30,119,0.48,craton_granite_gneiss,none,none,false,false,,0,1
H+09+30,9,30,134,0.48,craton_granite_gneiss,none,none,false,false,,0,1
H+10+30,10,30,146,0.6,craton_granite_gneiss,none,none,false,false,,0,1
H+11+30,11,30,163,0.732,craton_granite_gneiss,none,none,false,false,,0,1
H+12+30,12,30,165,0.585,craton_granite_gneiss,none,none,false,false,,0,1
H+13+30,13,30,171,0.384,craton_granite_gneiss,none,none,false,false,,0,1
H+14+30,14,30,169,0.303,craton_granite_gneiss,none,none,false,false,,0,1
H+15+30,15,30,162,0.385,craton_granite_gneiss,none,none,false,false,,0,1
H+16+30,16,30,164,0.461,craton_granite_gneiss,none,none,false,false,,0,1
H+17+30,17,30,158,0.443,craton_granite_gneiss,none,none,false,false,,0,1
H+18+30,18,30,151,0.282,craton_granite_gneiss,none,none,false,false,,0,1
H+19+30,19,30,143,0.284,craton_granite_gneiss,none,none,false,false,,0,1
H+20+30,20,30,140,0.469,craton_granite_gneiss,none,none,false,false,,0,1
H+21+30,21,30,129,0.384,craton_granite_gneiss,none,none,false,false,,0,1
H+22+30,22,30,118,0.453,craton_granite_gneiss,none,none,false,false,,0,1
H+23+30,23,30,104,0.462,craton_granite_gneiss,none,none,false,false,,0,1
H+24+30,24,30,105,2.966,suture_metamorphic,collision,none,false,false,,0,1
H+25+30,25,30,190,4.944,suture_metamorphic,collision,none,false,false,,0,1
H+26+30,26,30,328,6.401,suture_metamorphic,collision,none,false,false,,0,1
H+27+30,27,30,512,7.482,suture_metamorphic,collision,none,false,false,limestone_karst,0,1
H+28+30,28,30,736,8.129,suture_metamorphic,collision,none,false,false,,0,1
H+29+30,29,30,980,8.205,suture_metamorphic,collision,none,false,false,,0,1
H+30+30,30,30,1211,10.317,suture_metamorphic,collision,none,false,false,,0,1
H+31+30,31,30,1520,10.549,suture_metamorphic,collision,none,false,false,,0,1
H+32+30,32,30,1837,10.549,suture_metamorphic,collision,none,false,false,,0,1
H+33+30,33,30,2147,10.337,suture_metamorphic,collision,none,false,false,,1,1
H+34+30,34,30,1933,15.509,suture_metamorphic,collision,none,false,false,,1,1
H+35+30,35,30,1611,14.345,suture_metamorphic,collision,none,false,false,,1,1
H+36+30,36,30,1322,12.99,suture_metamorphic,collision,none,false,false,,1,1
H+37+30,37,30,1079,13.831,basin_sediment,collision,none,false,false,,1,1
H+38+30,38,30,678,13.844,basin_sediment,collision,u_valley,true,false,,1,1
H+39+30,39,30,578,18.203,basin_sediment,collision,none,false,false,,1,1
H+40+30,40,30,33,18.483,basin_sediment,none,none,false,true,evaporite_host,1,1
H+41+30,41,30,29,11.28,basin_sediment,none,none,false,true,evaporite_host,1,1
H+42+30,42,30,24,0.243,basin_sediment,none,none,false,true,evaporite_host,1,1
H+43+30,43,30,20,0.251,basin_sediment,none,none,false,true,evaporite_host,1,1
H+44+30,44,30,15,0.261,basin_sediment,none,none,false,true,evaporite_host,1,1
H+45+30,45,30,11,0.271,basin_sediment,none,none,false,true,evaporite_host,1,1
H+46+30,46,30,8,0.261,basin_sediment,none,none,false,true,evaporite_host,1,1
H+47+30,47,30,8,0.159,basin_sediment,none,none,false,true,evaporite_host,1,1
H+48+30,48,30,8,0.078,basin_sediment,none,none,false,true,evaporite_host,1,1
H+49+30,49,30,8,0.024,basin_sediment,none,none,false,true,evaporite_host,1,1
H+50+30,50,30,8,0.026,basin_sediment,none,none,false,true,evaporite_host,1,1
H+51+30,51,30,8,0.08,basin_sediment,none,none,false,true,evaporite_host,1,1
H+52+30,52,30,8,0.163,basin_sediment,none,none,false,true,evaporite_host,1,1
H+53+30,53,30,11,0.154,basin_sediment,none,none,false,true,evaporite_host,1,1
H+54+30,54,30,15,0.143,basin_sediment,none,none,false,true,evaporite_host,1,1
H+55+30,55,30,20,0.147,basin_sediment,none,none,false,true,evaporite_host,1,1
H+56+30,56,30,24,0.15,basin_sediment,none,none,false,true,evaporite_host,1,1
H+57+30,57,30,29,0.151,basin_sediment,none,none,false,true,evaporite_host,1,1
H+58+30,58,30,33,1.919,basin_sediment,none,none,false,true,evaporite_host,1,1
H+59+30,59,30,91,1.919,basin_sediment,none,none,false,false,,1,1
H+60+30,60,30,95,0.139,basin_sediment,none,none,false,false,,1,1
H+61+30,61,30,99,4.955,basin_sediment,none,none,false,false,,1,1
H+62+30,62,30,-37,4.528,oceanic_basalt,none,,false,false,,1,0
H+63+30,63,30,-28,0.559,oceanic_basalt,none,,false,false,,1,0
H+64+30,64,30,-39,0.6,oceanic_basalt,none,,false,false,,1,0
H+65+30,65,30,-45,0.517,oceanic_basalt,none,,false,false,,1,0
H+66+30,66,30,-46,0.647,oceanic_basalt,none,,false,false,,1,0
H+67+30,67,30,-46,0.65,oceanic_basalt,none,,false,false,,1,0
H+68+30,68,30,-46,0.542,oceanic_basalt,none,,false,false,,1,0
H+69+30,69,30,-48,0.466,oceanic_basalt,none,,false,false,,1,0
H+70+30,70,30,-47,0.578,oceanic_basalt,none,,false,false,,1,0
H+71+30,71,30,-30,0.578,oceanic_basalt,none,,false,false,,1,0
H+72+30,72,30,-26,0.41,oceanic_basalt,none,,false,false,,1,0
H+73+30,73,30,-22,0.546,oceanic_basalt,none,,false,false,,1,0
H+74+30,74,30,-6,0.546,oceanic_basalt,none,,false,false,,1,0
H+75+30,75,30,1,0.537,coastal_sediment,none,none,false,false,,1,1
H+76+30,76,30,6,0.996,coastal_sediment,none,none,false,false,,1,1
H+77+30,77,30,26,0.715,coastal_sediment,none,none,false,false,,1,1
H+78+30,78,30,40,0.873,coastal_sediment,none,none,false,false,,1,1
H+79+30,79,30,66,0.873,coastal_sediment,none,none,false,false,,1,1
H+00+31,0,31,25,0.734,coastal_sediment,none,none,false,false,,0,1
H+01+31,1,31,46,0.754,coastal_sediment,none,none,false,false,,0,1
H+02+31,2,31,66,1.059,coastal_sediment,none,none,false,false,,0,1
H+03+31,3,31,85,1.105,coastal_sediment,none,none,false,false,,0,1
H+04+31,4,31,100,0.939,craton_granite_gneiss,none,none,false,false,,0,1
H+05+31,5,31,105,0.724,craton_granite_gneiss,none,none,false,false,,0,1
H+06+31,6,31,114,0.841,craton_granite_gneiss,none,none,false,false,,0,1
H+07+31,7,31,120,0.55,craton_granite_gneiss,none,none,false,false,,0,1
H+08+31,8,31,130,0.377,craton_granite_gneiss,none,none,false,false,,0,1
H+09+31,9,31,141,0.43,craton_granite_gneiss,none,none,false,false,,0,1
H+10+31,10,31,141,0.732,craton_granite_gneiss,none,none,false,false,,0,1
H+11+31,11,31,148,0.585,craton_granite_gneiss,none,none,false,false,,0,1
H+12+31,12,31,160,0.744,craton_granite_gneiss,none,none,false,false,,0,1
H+13+31,13,31,164,0.619,craton_granite_gneiss,none,none,false,false,,0,1
H+14+31,14,31,160,0.368,craton_granite_gneiss,none,none,false,false,,0,1
H+15+31,15,31,150,0.461,craton_granite_gneiss,none,none,false,false,,0,1
H+16+31,16,31,154,0.359,craton_granite_gneiss,none,none,false,false,,0,1
H+17+31,17,31,157,0.34,craton_granite_gneiss,none,none,false,false,,0,1
H+18+31,18,31,148,0.45,craton_granite_gneiss,none,none,false,false,,0,1
H+19+31,19,31,135,0.502,craton_granite_gneiss,none,none,false,false,,0,1
H+20+31,20,31,126,0.469,craton_granite_gneiss,none,none,false,false,,0,1
H+21+31,21,31,124,0.206,craton_granite_gneiss,none,none,false,false,,0,1
H+22+31,22,31,118,0.475,craton_granite_gneiss,none,none,false,false,greenstone_metals,0,1
H+23+31,23,31,104,0.555,craton_granite_gneiss,none,none,false,false,,0,1
H+24+31,24,31,99,3.201,suture_metamorphic,collision,none,false,false,,0,1
H+25+31,25,31,195,4.856,suture_metamorphic,collision,none,false,false,,0,1
H+26+31,26,31,340,6.034,suture_metamorphic,collision,none,false,false,,0,1
H+27+31,27,31,521,7.143,suture_metamorphic,collision,none,false,false,,0,1
H+28+31,28,31,733,8.381,suture_metamorphic,collision,none,false,false,,0,1
H+29+31,29,31,985,8.381,suture_metamorphic,collision,none,false,false,,0,1
H+30+31,30,31,1234,9.861,suture_metamorphic,collision,none,false,false,,0,1
H+31+31,31,31,1530,10.387,suture_metamorphic,collision,none,false,false,,0,1
H+32+31,32,31,1842,10.387,suture_metamorphic,collision,none,false,false,,0,1
H+33+31,33,31,2151,10.322,suture_metamorphic,collision,none,false,false,,1,1
H+34+31,34,31,1940,10.953,suture_metamorphic,collision,none,false,false,,1,1
H+35+31,35,31,1622,10.919,suture_metamorphic,collision,none,false,false,,1,1
H+36+31,36,31,1327,10.195,suture_metamorphic,collision,none,false,false,,1,1
H+37+31,37,31,1093,13.844,suture_metamorphic,collision,none,false,false,,1,1
H+38+31,38,31,829,9.172,basin_sediment,collision,none,false,false,,1,1
H+39+31,39,31,588,18.483,basin_sediment,collision,none,false,false,,1,1
H+40+31,40,31,367,11.28,basin_sediment,collision,none,false,false,,1,1
H+41+31,41,31,31,11.551,basin_sediment,none,none,false,true,evaporite_host,1,1
H+42+31,42,31,27,0.264,basin_sediment,none,none,false,true,evaporite_host,1,1
H+43+31,43,31,23,0.272,basin_sediment,none,none,false,true,evaporite_host,1,1
H+44+31,44,31,19,0.279,basin_sediment,none,none,false,true,evaporite_host,1,1
H+45+31,45,31,16,0.285,basin_sediment,none,none,false,true,evaporite_host,1,1
H+46+31,46,31,13,0.289,basin_sediment,none,none,false,true,evaporite_host,1,1
H+47+31,47,31,10,0.288,basin_sediment,none,none,false,true,evaporite_host,1,1
H+48+31,48,31,9,0.277,basin_sediment,none,none,false,true,evaporite_host,1,1
H+49+31,49,31,8,0.256,basin_sediment,none,none,false,true,evaporite_host,1,1
H+50+31,50,31,9,0.237,basin_sediment,none,none,false,true,evaporite_host,1,1
H+51+31,51,31,10,0.223,basin_sediment,none,none,false,true,evaporite_host,1,1
H+52+31,52,31,13,0.205,basin_sediment,none,none,false,true,evaporite_host,1,1
H+53+31,53,31,16,0.186,basin_sediment,none,none,false,true,evaporite_host,1,1
H+54+31,54,31,19,0.168,basin_sediment,none,none,false,true,evaporite_host,1,1
H+55+31,55,31,23,0.152,basin_sediment,none,none,false,true,evaporite_host,1,1
H+56+31,56,31,27,0.139,basin_sediment,none,none,false,true,evaporite_host,1,1
H+57+31,57,31,31,1.914,basin_sediment,none,none,false,true,evaporite_host,1,1
H+58+31,58,31,89,1.914,basin_sediment,none,none,false,false,,1,1
H+59+31,59,31,93,0.135,basin_sediment,none,none,false,false,,1,1
H+60+31,60,31,97,4.269,basin_sediment,none,none,false,false,,1,1
H+61+31,61,31,-31,4.348,oceanic_basalt,none,,false,false,,1,0
H+62+31,62,31,-23,0.455,oceanic_basalt,none,,false,false,,1,0
H+63+31,63,31,-24,0.522,oceanic_basalt,none,,false,false,,1,0
H+64+31,64,31,-31,0.507,oceanic_basalt,none,,false,false,,1,0
H+65+31,65,31,-36,0.52,oceanic_basalt,none,,false,false,,1,0
H+66+31,66,31,-26,0.65,oceanic_basalt,none,,false,false,,1,0
H+67+31,67,31,-30,0.542,oceanic_basalt,none,,false,false,,1,0
H+68+31,68,31,-34,0.505,oceanic_basalt,none,,false,false,,1,0
H+69+31,69,31,-38,0.444,oceanic_basalt,none,,false,false,,1,0
H+70+31,70,31,-43,0.443,oceanic_basalt,none,,false,false,,1,0
H+71+31,71,31,-39,0.603,oceanic_basalt,none,,false,false,,1,0
H+72+31,72,31,-21,0.603,oceanic_basalt,none,,false,false,,1,0
H+73+31,73,31,-7,0.496,oceanic_basalt,none,,false,false,,1,0
H+74+31,74,31,1,0.569,coastal_sediment,none,none,false,false,,1,1
H+75+31,75,31,15,0.472,coastal_sediment,none,none,false,false,,1,1
H+76+31,76,31,19,0.46,coastal_sediment,none,none,false,false,,1,1
H+77+31,77,31,31,0.395,coastal_sediment,none,none,false,false,,1,1
H+78+31,78,31,43,0.785,coastal_sediment,none,none,false,false,,1,1
H+79+31,79,31,66,0.785,coastal_sediment,none,none,false,false,,1,1
H+00+32,0,32,26,0.661,coastal_sediment,none,none,false,false,,0,1
H+01+32,1,32,34,1.059,coastal_sediment,none,none,false,false,,0,1
H+02+32,2,32,52,1.179,coastal_sediment,none,none,false,false,,0,1
H+03+32,3,32,72,1.55,coastal_sediment,none,none,false,false,,0,1
H+04+32,4,32,83,1.215,craton_granite_gneiss,none,none,false,false,,0,1
H+05+32,5,32,88,0.918,craton_granite_gneiss,none,none,false,false,,0,1
H+06+32,6,32,103,0.906,craton_granite_gneiss,none,none,false,false,,0,1
H+07+32,7,32,119,0.881,craton_granite_gneiss,none,none,false,false,,0,1
H+08+32,8,32,128,0.43,craton_granite_gneiss,none,none,false,false,,0,1
H+09+32,9,32,132,0.414,craton_granite_gneiss,none,none,false,false,,0,1
H+10+32,10,32,133,0.504,craton_granite_gneiss,none,none,false,false,,0,1
H+11+32,11,32,138,0.744,craton_granite_gneiss,none,none,false,false,,0,1
H+12+32,12,32,145,0.619,craton_granite_gneiss,none,none,false,false,,0,1
H+13+32,13,32,149,0.495,craton_granite_gneiss,none,none,false,false,,0,1
H+14+32,14,32,150,0.477,craton_granite_gneiss,none,none,false,false,,0,1
H+15+32,15,32,143,0.359,craton_granite_gneiss,none,none,false,false,,0,1
H+16+32,16,32,147,0.402,craton_granite_gneiss,none,none,false,false,,0,1
H+17+32,17,32,157,0.564,craton_granite_gneiss,none,none,false,false,,0,1
H+18+32,18,32,150,0.54,craton_granite_gneiss,none,none,false,false,,0,1
H+19+32,19,32,134,0.54,craton_granite_gneiss,none,none,false,false,,0,1
H+20+32,20,32,121,0.43,craton_granite_gneiss,none,none,false,false,,0,1
H+21+32,21,32,123,0.282,craton_granite_gneiss,none,none,false,false,,0,1
H+22+32,22,32,121,0.555,craton_granite_gneiss,none,none,false,false,,0,1
H+23+32,23,32,107,0.465,craton_granite_gneiss,none,none,false,false,,0,1
H+24+32,24,32,97,3.252,suture_metamorphic,collision,none,false,false,,0,1
H+25+32,25,32,187,5.104,suture_metamorphic,collision,none,false,false,,0,1
H+26+32,26,32,338,6.293,suture_metamorphic,collision,none,false,false,,0,1
H+27+32,27,32,527,7.265,suture_metamorphic,collision,none,false,false,,0,1
H+28+32,28,32,744,8.578,suture_metamorphic,collision,none,false,false,,0,1
H+29+32,29,32,1002,8.578,suture_metamorphic,collision,none,false,false,limestone_karst,0,1
H+30+32,30,32,1245,9.998,suture_metamorphic,collision,none,false,false,limestone_karst,0,1
H+31+32,31,32,1544,10.203,suture_metamorphic,collision,none,false,false,,0,1
H+32+32,32,32,1851,10.271,suture_metamorphic,collision,none,false,false,,0,1
H+33+32,33,32,2159,10.334,suture_metamorphic,collision,none,false,false,,1,1
H+34+32,34,32,1950,10.919,suture_metamorphic,collision,none,false,false,limestone_karst,1,1
H+35+32,35,32,1633,10.59,suture_metamorphic,collision,none,false,false,limestone_karst,1,1
H+36+32,36,32,1338,10.102,suture_metamorphic,collision,none,false,false,,1,1
H+37+32,37,32,1104,9.172,suture_metamorphic,collision,none,false,false,limestone_karst,1,1
H+38+32,38,32,854,8.891,basin_sediment,collision,none,false,false,,1,1
H+39+32,39,32,606,8.594,basin_sediment,collision,none,false,false,,1,1
H+40+32,40,32,378,11.551,basin_sediment,collision,none,false,false,,1,1
H+41+32,41,32,35,12.33,basin_sediment,none,none,false,true,evaporite_host,1,1
H+42+32,42,32,31,6.432,basin_sediment,none,none,false,true,evaporite_host,1,1
H+43+32,43,32,28,2.053,basin_sediment,none,none,false,true,evaporite_host,1,1
H+44+32,44,32,24,0.287,basin_sediment,none,none,false,true,evaporite_host,1,1
H+45+32,45,32,21,0.289,basin_sediment,none,none,false,true,evaporite_host,1,1
H+46+32,46,32,19,0.288,basin_sediment,none,none,false,true,evaporite_host,1,1
H+47+32,47,32,17,0.283,basin_sediment,none,none,false,true,evaporite_host,1,1
H+48+32,48,32,16,0.271,basin_sediment,none,none,false,true,evaporite_host,1,1
H+49+32,49,32,15,0.253,basin_sediment,none,none,false,true,evaporite_host,1,1
H+50+32,50,32,16,0.239,basin_sediment,none,none,false,true,evaporite_host,1,1
H+51+32,51,32,17,0.231,basin_sediment,none,none,false,true,evaporite_host,1,1
H+52+32,52,32,19,0.219,basin_sediment,none,none,false,true,evaporite_host,1,1
H+53+32,53,32,22,0.205,basin_sediment,none,none,false,true,evaporite_host,1,1
H+54+32,54,32,25,0.19,basin_sediment,none,none,false,true,evaporite_host,1,1
H+55+32,55,32,28,0.176,basin_sediment,none,none,false,true,evaporite_host,1,1
H+56+32,56,32,31,1.933,basin_sediment,none,none,false,true,evaporite_host,1,1
H+57+32,57,32,35,1.912,basin_sediment,none,none,false,true,evaporite_host,1,1
H+58+32,58,32,92,1.895,basin_sediment,none,none,false,false,,1,1
H+59+32,59,32,96,0.121,basin_sediment,none,none,false,false,,1,1
H+60+32,60,32,99,4.348,basin_sediment,none,none,false,false,,1,1
H+61+32,61,32,-28,4.248,oceanic_basalt,none,,false,false,,1,0
H+62+32,62,32,-14,0.466,oceanic_basalt,none,,false,false,,1,0
H+63+32,63,32,-16,0.507,oceanic_basalt,none,,false,false,,1,0
H+64+32,64,32,-21,0.588,oceanic_basalt,none,,false,false,,1,0
H+65+32,65,32,-24,0.675,oceanic_basalt,none,,false,false,,1,0
H+66+32,66,32,-18,0.378,oceanic_basalt,none,,false,false,,1,0
H+67+32,67,32,-18,0.505,oceanic_basalt,none,,false,false,,1,0
H+68+32,68,32,-25,0.576,oceanic_basalt,none,,false,false,,1,0
H+69+32,69,32,-31,0.442,oceanic_basalt,none,,false,false,,1,0
H+70+32,70,32,-31,0.443,oceanic_basalt,none,,false,false,,1,0
H+71+32,71,32,-23,0.524,oceanic_basalt,none,,false,false,,1,0
H+72+32,72,32,-14,0.556,oceanic_basalt,none,,false,false,,1,0
H+73+32,73,32,3,0.556,coastal_sediment,none,none,false,false,,1,1
H+74+32,74,32,19,0.569,coastal_sediment,none,none,false,false,,1,1
H+75+32,75,32,21,0.196,coastal_sediment,none,none,false,false,,1,1
H+76+32,76,32,26,0.285,coastal_sediment,none,none,false,false,,1,1
H+77+32,77,32,35,0.553,coastal_sediment,none,none,false,false,,1,1
H+78+32,78,32,52,0.58,coastal_sediment,none,none,false,false,,1,1
H+79+32,79,32,66,0.555,coastal_sediment,none,none,false,false,,1,1
H+00+33,0,33,24,0.537,coastal_sediment,none,none,false,false,,0,1
H+01+33,1,33,16,1.179,coastal_sediment,none,none,false,false,,0,1
H+02+33,2,33,25,1.55,coastal_sediment,none,none,false,false,,0,1
H+03+33,3,33,47,1.215,coastal_sediment,none,none,false,false,,0,1
H+04+33,4,33,61,1.0,craton_granite_gneiss,none,none,false,false,,0,1
H+05+33,5,33,76,1.264,craton_granite_gneiss,none,none,false,false,,0,1
H+06+33,6,33,93,0.881,craton_granite_gneiss,none,none,false,false,,0,1
H+07+33,7,33,116,1.119,craton_granite_gneiss,none,none,false,false,,0,1
H+08+33,8,33,120,0.414,craton_granite_gneiss,none,none,false,false,,0,1
H+09+33,9,33,120,0.423,craton_granite_gneiss,none,none,false,false,,0,1
H+10+33,10,33,120,0.579,craton_granite_gneiss,none,none,false,false,,0,1
H+11+33,11,33,127,0.61,craton_granite_gneiss,none,none,false,false,,0,1
H+12+33,12,33,135,0.478,craton_granite_gneiss,none,none,false,false,,0,1
H+13+33,13,33,136,0.477,craton_granite_gneiss,none,none,false,false,,0,1
H+14+33,14,33,138,0.407,craton_granite_gneiss,none,none,false,false,,0,1
H+15+33,15,33,135,0.402,craton_granite_gneiss,none,none,false,false,,0,1
H+16+33,16,33,140,0.564,craton_granite_gneiss,none,none,false,false,,0,1
H+17+33,17,33,152,0.828,craton_granite_gneiss,none,none,false,false,,0,1
H+18+33,18,33,147,0.611,craton_granite_gneiss,none,none,false,false,,0,1
H+19+33,19,33,129,0.611,craton_granite_gneiss,none,none,false,false,,0,1
H+20+33,20,33,114,0.484,craton_granite_gneiss,none,none,false,false,,0,1
H+21+33,21,33,122,0.416,craton_granite_gneiss,none,none,false,false,,0,1
H+22+33,22,33,118,0.484,craton_granite_gneiss,none,none,false,false,,0,1
H+23+33,23,33,103,0.484,craton_granite_gneiss,none,none,false,false,,0,1
H+24+33,24,33,95,3.071,suture_metamorphic,collision,none,false,false,,0,1
H+25+33,25,33,180,5.255,suture_metamorphic,collision,none,false,false,,0,1
H+26+33,26,33,329,6.599,suture_metamorphic,collision,none,false,false,,0,1
H+27+33,27,33,525,7.491,suture_metamorphic,collision,none,false,false,,0,1
H+28+33,28,33,750,8.78,suture_metamorphic,collision,none,false,false,,0,1
H+29+33,29,33,1013,8.78,suture_metamorphic,collision,none,false,false,,0,1
H+30+33,30,33,1255,9.699,suture_metamorphic,collision,none,false,false,,0,1
H+31+33,31,33,1546,10.136,suture_metamorphic,collision,none,false,false,,0,1
H+32+33,32,33,1849,10.334,suture_metamorphic,collision,none,false,false,,0,1
H+33+33,33,33,2158,10.312,suture_metamorphic,collision,none,false,false,,1,1
H+34+33,34,33,1950,10.59,suture_metamorphic,collision,none,false,false,,1,1
H+35+33,35,33,1641,10.311,suture_metamorphic,collision,none,false,false,,1,1
H+36+33,36,33,1345,9.856,suture_metamorphic,collision,none,false,false,,1,1
H+37+33,37,33,1106,8.402,suture_metamorphic,collision,none,false,false,,1,1
H+38+33,38,33,864,8.594,suture_metamorphic,collision,none,false,false,,1,1
H+39+33,39,33,629,8.356,basin_sediment,collision,none,false,false,,1,1
H+40+33,40,33,405,12.33,basin_sediment,collision,none,false,false,,1,1
H+41+33,41,33,224,7.1,basin_sediment,collision,none,false,false,,1,1
H+42+33,42,33,89,5.637,basin_sediment,collision,none,false,false,,1,1
H+43+33,43,33,33,2.758,basin_sediment,none,none,false,true,evaporite_host,1,1
H+44+33,44,33,30,2.053,basin_sediment,none,none,false,true,evaporite_host,1,1
H+45+33,45,33,28,2.059,basin_sediment,none,none,false,true,evaporite_host,1,1
H+46+33,46,33,26,0.285,basin_sediment,none,none,false,true,evaporite_host,1,1
H+47+33,47,33,24,0.278,basin_sediment,none,none,false,true,evaporite_host,1,1
H+48+33,48,33,23,0.267,basin_sediment,none,none,false,true,evaporite_host,1,1
H+49+33,49,33,23,0.251,basin_sediment,none,none,false,true,evaporite_host,1,1
H+50+33,50,33,23,0.24,basin_sediment,none,none,false,true,evaporite_host,1,1
H+51+33,51,33,24,0.235,basin_sediment,none,none,false,true,evaporite_host,1,1
H+52+33,52,33,26,0.226,basin_sediment,none,none,false,true,evaporite_host,1,1
H+53+33,53,33,28,0.216,basin_sediment,none,none,false,true,evaporite_host,1,1
H+54+33,54,33,30,1.974,basin_sediment,none,none,false,true,evaporite_host,1,1
H+55+33,55,33,33,1.956,basin_sediment,none,none,false,true,evaporite_host,1,1
H+56+33,56,33,89,1.933,basin_sediment,none,none,false,false,,1,1
H+57+33,57,33,93,1.912,basin_sediment,none,none,false,false,,1,1
H+58+33,58,33,96,0.128,basin_sediment,none,none,false,false,,1,1
H+59+33,59,33,99,4.191,basin_sediment,none,none,false,false,,1,1
H+60+33,60,33,-27,4.198,oceanic_basalt,none,,false,false,,1,0
H+61+33,61,33,-15,0.7,oceanic_basalt,none,,false,false,,1,0
H+62+33,62,33,-2,0.466,oceanic_basalt,none,,false,false,,1,0
H+63+33,63,33,-3,0.696,oceanic_basalt,none,,false,false,,1,0
H+64+33,64,33,-4,0.802,oceanic_basalt,none,,false,false,,1,0
H+65+33,65,33,-8,0.947,oceanic_basalt,none,,false,false,,1,0
H+66+33,66,33,-9,0.832,oceanic_basalt,none,,false,false,,1,0
H+67+33,67,33,-7,0.576,oceanic_basalt,none,,false,false,,1,0
H+68+33,68,33,-18,0.51,oceanic_basalt,none,,false,false,,1,0
H+69+33,69,33,-20,0.906,oceanic_basalt,none,,false,false,,1,0
H+70+33,70,33,-18,0.835,oceanic_basalt,none,,false,false,,1,0
H+71+33,71,33,-8,0.669,oceanic_basalt,none,,false,false,,1,0
H+72+33,72,33,-3,0.504,oceanic_basalt,none,,false,false,,1,0
H+73+33,73,33,5,0.474,coastal_sediment,none,none,false,false,,1,1
H+74+33,74,33,19,0.474,coastal_sediment,none,none,false,false,,1,1
H+75+33,75,33,18,0.281,coastal_sediment,none,none,false,false,,1,1
H+76+33,76,33,24,0.361,coastal_sediment,none,none,false,false,,1,1
H+77+33,77,33,34,0.58,coastal_sediment,none,none,false,false,,1,1
H+78+33,78,33,49,0.555,coastal_sediment,none,none,false,false,,1,1
H+79+33,79,33,63,0.467,coastal_sediment,none,none,false,false,,1,1
H+00+34,0,34,8,0.537,coastal_sediment,none,none,false,false,,0,1
H+01+34,1,34,10,0.503,coastal_sediment,none,none,false,false,,0,1
H+02+34,2,34,20,0.897,coastal_sediment,none,none,false,false,,0,1
H+03+34,3,34,31,1.0,coastal_sediment,none,none,false,false,,0,1
H+04+34,4,34,38,1.264,craton_granite_gneiss,none,none,false,false,,0,1
H+05+34,5,34,68,1.188,craton_granite_gneiss,none,none,false,false,,0,1
H+06+34,6,34,83,1.119,craton_granite_gneiss,none,none,false,false,,0,1
H+07+34,7,34,111,1.164,craton_granite_gneiss,none,none,false,false,,0,1
H+08+34,8,34,116,0.715,craton_granite_gneiss,none,none,false,false,,0,1
H+09+34,9,34,116,0.454,craton_granite_gneiss,none,none,false,false,,0,1
H+10+34,10,34,109,0.596,craton_granite_gneiss,none,none,false,false,greenstone_metals,0,1
H+11+34,11,34,122,0.694,craton_granite_gneiss,none,none,false,false,,0,1
H+12+34,12,34,124,0.393,craton_granite_gneiss,none,none,false,false,,0,1
H+13+34,13,34,127,0.456,craton_granite_gneiss,none,none,false,false,,0,1
H+14+34,14,34,131,0.577,craton_granite_gneiss,none,none,false,false,,0,1
H+15+34,15,34,129,0.738,craton_granite_gneiss,none,none,false,false,,0,1
H+16+34,16,34,127,0.828,craton_granite_gneiss,none,none,false,false,,0,1
H+17+34,17,34,132,0.857,craton_granite_gneiss,none,none,false,false,,0,1
H+18+34,18,34,132,0.508,craton_granite_gneiss,none,none,false,false,,0,1
H+19+34,19,34,119,0.416,craton_granite_gneiss,none,none,false,false,,0,1
H+20+34,20,34,111,0.688,craton_granite_gneiss,none,none,false,false,,0,1
H+21+34,21,34,109,0.623,craton_granite_gneiss,none,none,false,false,,0,1
H+22+34,22,34,108,0.655,craton_granite_gneiss,none,none,false,false,,0,1
H+23+34,23,34,100,0.642,craton_granite_gneiss,none,none,false,false,,0,1
H+24+34,24,34,95,2.931,suture_metamorphic,collision,none,false,false,,0,1
H+25+34,25,34,183,4.94,suture_metamorphic,collision,none,false,false,,0,1
H+26+34,26,34,331,6.569,suture_metamorphic,collision,none,false,false,,0,1
H+27+34,27,34,528,7.648,suture_metamorphic,collision,none,false,false,,0,1
H+28+34,28,34,758,8.699,suture_metamorphic,collision,none,false,false,,0,1
H+29+34,29,34,1019,8.699,suture_metamorphic,collision,none,false,false,,0,1
H+30+34,30,34,1266,9.621,suture_metamorphic,collision,none,false,false,,0,1
H+31+34,31,34,1554,9.871,suture_metamorphic,collision,none,false,false,,0,1
