id,q,r,temp_c,precip_mm,wind,wind_strength,rain_shadow,seasonality,season_label,water_code,water,river,major_river,lake,inland_sea,salt_pan,wetland,floodplain,ice,wt_depth_m,wt_class,soil,soil_code,vegetation,veg_code,climate_resource_tags,resources_merged,food_proxy,food,endorheic
H+58+22,58,22,11.66,811.6,ocean_westerly,0.465,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+59+22,59,22,11.66,810.6,ocean_westerly,0.526,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+60+22,60,22,11.68,824.0,ocean_westerly,0.521,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+61+22,61,22,11.75,823.6,ocean_westerly,0.518,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+62+22,62,22,11.82,806.7,ocean_westerly,0.511,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+63+22,63,22,11.9,788.9,ocean_westerly,0.502,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+64+22,64,22,11.98,774.0,ocean_westerly,0.495,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+65+22,65,22,12.03,757.7,ocean_westerly,0.493,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+66+22,66,22,12.05,737.5,ocean_westerly,0.49,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+67+22,67,22,12.03,714.2,ocean_westerly,0.48,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+68+22,68,22,12.0,701.1,ocean_westerly,0.479,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+69+22,69,22,11.97,692.1,ocean_westerly,0.481,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+70+22,70,22,11.96,681.7,ocean_westerly,0.462,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+71+22,71,22,11.98,680.0,ocean_westerly,0.462,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+72+22,72,22,12.04,681.7,ocean_westerly,0.463,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+73+22,73,22,12.11,671.4,ocean_westerly,0.458,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+74+22,74,22,12.14,594.1,open_westerly,0.387,False,0.782,strong,0,none,False,False,False,False,False,False,False,False,2.5,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+75+22,75,22,12.15,579.4,open_westerly,0.38,False,0.781,strong,0,none,False,False,False,False,False,False,False,False,2.5,shallow_well,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+76+22,76,22,12.16,561.9,open_westerly,0.374,False,0.78,strong,0,none,False,False,False,False,False,False,False,False,9.95,dry,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+77+22,77,22,12.18,548.4,open_westerly,0.367,False,0.778,strong,0,none,False,False,False,False,False,False,False,False,10.28,dry,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+78+22,78,22,12.23,542.2,open_westerly,0.359,False,0.777,strong,0,none,False,False,False,False,False,False,False,False,10.43,dry,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+79+22,79,22,12.25,539.9,open_westerly,0.357,False,0.775,strong,0,none,False,False,False,False,False,False,False,False,10.51,dry,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+00+23,0,23,12.65,773.0,open_westerly,0.8,False,0.636,moderate,0,none,False,False,False,False,False,False,False,False,5.75,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+01+23,1,23,12.63,767.9,open_westerly,0.794,False,0.627,moderate,0,none,False,False,False,False,False,False,False,False,5.88,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+02+23,2,23,12.58,757.1,open_westerly,0.789,False,0.618,moderate,0,none,False,False,False,False,False,False,False,False,6.17,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+03+23,3,23,12.51,742.0,open_westerly,0.783,False,0.608,moderate,0,none,False,False,False,False,False,False,False,False,6.5,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+04+23,4,23,12.5,724.0,open_westerly,0.773,False,0.598,moderate,0,none,False,False,False,False,False,False,False,False,6.71,shallow_well,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+05+23,5,23,12.5,715.0,open_westerly,0.767,False,0.589,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,coastal scrub,10,,,0.0,none,False
H+06+23,6,23,12.42,718.6,open_westerly,0.77,False,0.578,moderate,0,none,False,False,False,False,False,False,False,False,6.69,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+07+23,7,23,12.41,718.5,open_westerly,0.76,False,0.568,moderate,0,none,False,False,False,False,False,False,False,False,6.61,shallow_well,loam,4,coastal scrub,10,,,0.0,none,False
H+08+23,8,23,12.42,709.8,open_westerly,0.754,False,0.558,moderate,0,none,False,False,False,False,False,False,False,False,6.62,shallow_well,loam,4,coastal scrub,10,,,0.0,none,False
H+09+23,9,23,12.44,698.3,open_westerly,0.748,False,0.547,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,coastal scrub,10,,,0.0,none,False
H+10+23,10,23,12.4,697.6,open_westerly,0.748,False,0.537,moderate,0,none,False,False,False,False,False,False,False,False,6.72,shallow_well,loam,4,coastal scrub,10,,,0.0,none,False
H+11+23,11,23,12.35,703.5,open_westerly,0.74,False,0.526,moderate,0,none,False,False,False,False,False,False,False,False,6.67,shallow_well,loam,4,coastal scrub,10,,,0.0,none,False
H+12+23,12,23,12.28,698.9,open_westerly,0.734,False,0.515,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,,,3.0,rich,False
H+13+23,13,23,12.16,690.5,open_westerly,0.733,False,0.504,moderate,0,none,False,False,False,False,False,False,False,False,6.7,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+14+23,14,23,12.13,690.6,open_westerly,0.72,False,0.493,moderate,0,none,False,False,False,False,False,False,False,False,6.67,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+15+23,15,23,12.04,695.3,open_westerly,0.718,False,0.482,moderate,0,none,False,False,False,False,False,False,True,False,6.62,shallow_well,loam,4,floodplain farmable,9,,,3.0,rich,False
H+16+23,16,23,11.93,695.3,open_westerly,0.715,False,0.472,moderate,0,none,False,False,False,False,False,False,False,False,6.57,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+17+23,17,23,11.83,692.3,open_westerly,0.709,False,0.461,moderate,0,none,False,False,False,False,False,False,False,False,6.53,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+18+23,18,23,11.79,690.3,open_westerly,0.698,False,0.45,moderate,0,none,False,False,False,False,False,False,False,False,6.47,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+19+23,19,23,11.81,683.5,open_westerly,0.689,False,0.439,moderate,3,major_river,True,True,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,fisheries,fisheries,3.5,rich,False
H+20+23,20,23,11.35,673.8,open_westerly,0.73,False,0.428,moderate,0,none,False,False,False,False,False,False,False,False,6.82,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+21+23,21,23,11.36,665.9,open_westerly,0.68,False,0.417,moderate,0,none,False,False,False,False,False,False,False,False,7.0,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+22+23,22,23,11.37,656.8,open_westerly,0.674,False,0.407,moderate,0,none,False,False,False,False,False,False,False,False,7.36,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+23+23,23,23,11.5,667.2,open_westerly,0.658,False,0.396,moderate,3,major_river,True,True,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,fisheries,fisheries,3.5,rich,False
H+24+23,24,23,11.44,704.6,open_westerly,0.667,False,0.386,moderate,0,none,False,False,False,False,False,False,False,False,7.9,shallow_well,loam,4,floodplain farmable,9,,,3.0,rich,False
H+25+23,25,23,10.66,741.1,open_westerly,0.73,False,0.376,moderate,0,none,False,False,False,False,False,False,False,False,8.51,dry,loam,4,floodplain farmable,9,,,3.0,rich,False
H+26+23,26,23,9.61,786.5,open_westerly,0.751,False,0.366,moderate,0,none,False,False,False,False,False,False,False,False,9.17,dry,loam,4,floodplain farmable,9,,,3.0,rich,False
H+27+23,27,23,8.39,917.5,windward,0.765,False,0.356,moderate,0,none,False,False,False,False,False,False,False,False,9.27,dry,rocky/lithosol,1,temperate forest,4,,,1.5,good,False
H+28+23,28,23,8.69,433.6,calm_interior,0.622,True,0.552,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.46,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+29+23,29,23,7.92,456.2,calm_interior,0.635,True,0.561,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.26,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+30+23,30,23,7.99,448.1,calm_interior,0.629,True,0.57,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.21,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+31+23,31,23,8.05,440.6,calm_interior,0.623,True,0.579,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.11,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+32+23,32,23,8.08,439.6,calm_interior,0.618,True,0.588,moderate,8,salt_pan,False,False,False,False,True,False,False,False,11.98,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+33+23,33,23,8.06,433.5,calm_interior,0.612,True,0.598,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.02,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+34+23,34,23,8.01,431.5,calm_interior,0.606,True,0.608,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.12,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+35+23,35,23,7.93,437.8,calm_interior,0.601,True,0.619,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.13,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+36+23,36,23,7.85,442.1,calm_interior,0.595,True,0.63,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.09,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+37+23,37,23,7.76,440.1,calm_interior,0.589,True,0.641,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.09,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+38+23,38,23,7.67,438.0,calm_interior,0.584,True,0.653,strong,8,salt_pan,False,False,False,False,True,False,False,False,12.16,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+39+23,39,23,8.26,779.0,open_westerly,0.596,False,0.464,moderate,0,none,False,False,False,False,False,False,False,False,10.14,dry,loam,4,temperate forest,4,timber,timber|stone,1.5,good,False
H+40+23,40,23,9.55,758.8,leeward,0.471,False,0.476,moderate,0,none,False,False,False,False,False,False,False,False,9.6,dry,loam,4,floodplain farmable,9,,,3.0,rich,False
H+41+23,41,23,10.72,757.6,leeward,0.476,False,0.488,moderate,0,none,False,False,False,False,False,False,False,False,8.97,dry,loam,4,floodplain farmable,9,,,3.0,rich,False
H+42+23,42,23,11.47,754.7,open_westerly,0.504,False,0.5,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,,,3.0,rich,False
H+43+23,43,23,8.44,548.4,windward,0.847,True,0.713,strong,6,wetland,False,False,False,False,False,True,False,False,0.8,marsh,peat/wetland,9,wetland/marsh,8,,peat|evaporite_host,1.2,modest,True
H+44+23,44,23,8.45,405.9,calm_interior,0.549,True,0.725,strong,6,wetland,False,False,False,False,False,True,False,False,0.8,marsh,peat/wetland,9,wetland/marsh,8,,peat|evaporite_host,1.2,modest,True
H+45+23,45,23,11.84,461.0,leeward,0.283,True,0.737,strong,5,inland_sea,False,False,False,True,False,False,False,False,0.0,marsh,clay basin,5,none/ocean,0,fisheries,fisheries|evaporite_host,0.8,modest,True
H+46+23,46,23,11.84,457.6,calm_interior,0.538,True,0.75,strong,5,inland_sea,False,False,False,True,False,False,False,False,0.0,marsh,clay basin,5,none/ocean,0,fisheries,fisheries|evaporite_host,0.8,modest,True
H+47+23,47,23,11.84,455.5,calm_interior,0.532,True,0.762,strong,5,inland_sea,False,False,False,True,False,False,False,False,0.0,marsh,clay basin,5,none/ocean,0,fisheries,fisheries|evaporite_host,0.8,modest,True
H+48+23,48,23,11.83,459.7,calm_interior,0.527,True,0.774,strong,5,inland_sea,False,False,False,True,False,False,False,False,0.0,marsh,clay basin,5,none/ocean,0,fisheries,fisheries|evaporite_host,0.8,modest,True
H+49+23,49,23,11.8,467.6,calm_interior,0.521,True,0.786,strong,5,inland_sea,False,False,False,True,False,False,False,False,0.0,marsh,clay basin,5,none/ocean,0,fisheries,fisheries|evaporite_host,0.8,modest,True
H+50+23,50,23,11.76,465.5,calm_interior,0.515,True,0.798,strong,5,inland_sea,False,False,False,True,False,False,False,False,0.0,marsh,clay basin,5,none/ocean,0,fisheries,fisheries|evaporite_host,0.8,modest,True
H+51+23,51,23,11.71,459.5,calm_interior,0.51,True,0.81,strong,5,inland_sea,False,False,False,True,False,False,False,False,0.0,marsh,clay basin,5,none/ocean,0,fisheries,fisheries|evaporite_host,0.8,modest,True
H+52+23,52,23,11.65,457.5,calm_interior,0.504,True,0.821,strong,5,inland_sea,False,False,False,True,False,False,False,False,0.0,marsh,clay basin,5,none/ocean,0,fisheries,fisheries|evaporite_host,0.8,modest,True
H+53+23,53,23,11.61,458.4,calm_interior,0.498,True,0.833,strong,5,inland_sea,False,False,False,True,False,False,False,False,0.0,marsh,clay basin,5,none/ocean,0,fisheries,fisheries|evaporite_host,0.8,modest,True
H+54+23,54,23,8.18,546.3,windward,0.819,True,0.844,strong,6,wetland,False,False,False,False,False,True,False,False,0.8,marsh,peat/wetland,9,wetland/marsh,8,,peat|evaporite_host,1.2,modest,True
H+55+23,55,23,8.16,396.2,calm_interior,0.487,True,0.854,strong,6,wetland,False,False,False,False,False,True,False,False,0.8,marsh,peat/wetland,9,wetland/marsh,8,,peat|evaporite_host,1.2,modest,True
H+56+23,56,23,8.14,394.1,calm_interior,0.481,True,0.865,strong,6,wetland,False,False,False,False,False,True,False,False,0.8,marsh,peat/wetland,9,wetland/marsh,8,,peat|evaporite_host,1.2,modest,True
H+57+23,57,23,11.33,720.1,leeward,0.229,False,0.675,strong,0,none,False,False,False,False,False,False,False,False,2.5,spring_line,loam,4,floodplain farmable,9,,,3.0,rich,False
H+58+23,58,23,11.3,720.7,open_westerly,0.471,False,0.685,strong,0,none,False,False,False,False,False,False,False,False,2.5,spring_line,loam,4,floodplain farmable,9,,,3.0,rich,False
H+59+23,59,23,11.94,793.5,ocean_westerly,0.446,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+60+23,60,23,11.96,808.4,ocean_westerly,0.522,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+61+23,61,23,12.02,809.5,ocean_westerly,0.521,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+62+23,62,23,12.09,792.9,ocean_westerly,0.513,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+63+23,63,23,12.16,775.6,ocean_westerly,0.503,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+64+23,64,23,12.23,762.7,ocean_westerly,0.496,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+65+23,65,23,12.27,749.4,ocean_westerly,0.491,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+66+23,66,23,12.29,732.3,ocean_westerly,0.489,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+67+23,67,23,12.28,712.9,ocean_westerly,0.482,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+68+23,68,23,12.25,702.8,ocean_westerly,0.479,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+69+23,69,23,12.22,695.7,ocean_westerly,0.481,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+70+23,70,23,12.21,687.1,ocean_westerly,0.465,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+71+23,71,23,12.24,687.6,ocean_westerly,0.463,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+72+23,72,23,12.3,690.4,ocean_westerly,0.462,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+73+23,73,23,12.37,678.8,ocean_westerly,0.455,False,0.2,maritime,1,ocean,False,False,False,False,False,False,False,False,0.0,dry,none/ocean,0,none/ocean,0,fisheries,fisheries,0.8,modest,False
H+74+23,74,23,12.39,599.5,open_westerly,0.386,False,0.775,strong,0,none,False,False,False,False,False,False,False,False,2.5,shallow_well,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+75+23,75,23,12.42,586.6,open_westerly,0.378,False,0.774,strong,0,none,False,False,False,False,False,False,False,False,2.5,shallow_well,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+76+23,76,23,12.41,572.5,open_westerly,0.377,False,0.772,strong,0,none,False,False,False,False,False,False,False,False,9.92,dry,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+77+23,77,23,12.49,560.3,open_westerly,0.362,False,0.771,strong,0,none,False,False,False,False,False,False,False,False,10.28,dry,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+78+23,78,23,12.56,553.8,open_westerly,0.356,False,0.769,strong,0,none,False,False,False,False,False,False,False,False,10.39,dry,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+79+23,79,23,12.57,551.6,open_westerly,0.358,False,0.767,strong,0,none,False,False,False,False,False,False,False,False,10.41,dry,sandy coastal,6,coastal scrub,10,,clay,0.0,none,False
H+00+24,0,24,12.84,796.0,open_westerly,0.8,False,0.633,moderate,0,none,False,False,False,False,False,False,False,False,5.15,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+01+24,1,24,12.82,782.8,open_westerly,0.794,False,0.624,moderate,0,none,False,False,False,False,False,False,False,False,5.44,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+02+24,2,24,12.78,761.1,open_westerly,0.789,False,0.615,moderate,0,none,False,False,False,False,False,False,False,False,6.01,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+03+24,3,24,12.78,746.0,open_westerly,0.779,False,0.605,moderate,0,none,False,False,False,False,False,False,False,False,6.49,shallow_well,sandy coastal,6,coastal scrub,10,,,0.0,none,False
H+04+24,4,24,12.78,729.6,open_westerly,0.772,False,0.595,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,coastal scrub,10,,,0.0,none,False
H+05+24,5,24,12.69,716.1,open_westerly,0.775,False,0.585,moderate,0,none,False,False,False,False,False,False,True,False,6.73,shallow_well,loam,4,coastal scrub,10,,,0.0,none,False
H+06+24,6,24,12.66,709.4,open_westerly,0.766,False,0.574,moderate,0,none,False,False,False,False,False,False,False,False,6.54,shallow_well,loam,4,coastal scrub,10,,,0.0,none,False
H+07+24,7,24,12.65,699.1,open_westerly,0.76,False,0.564,moderate,0,none,False,False,False,False,False,False,False,False,6.45,shallow_well,loam,4,coastal scrub,10,,,0.0,none,False
H+08+24,8,24,12.67,681.0,open_westerly,0.754,False,0.553,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,coastal scrub,10,,,0.0,none,False
H+09+24,9,24,12.64,664.7,open_westerly,0.753,False,0.542,moderate,0,none,False,False,False,False,False,False,False,False,6.91,shallow_well,loam,4,coastal scrub,10,,,0.0,none,False
H+10+24,10,24,12.58,664.5,open_westerly,0.749,False,0.531,moderate,0,none,False,False,False,False,False,False,False,False,7.06,shallow_well,loam,4,grassland/pasture,5,pasture,pasture|greenstone_metals,2.0,good,False
H+11+24,11,24,12.53,673.2,open_westerly,0.74,False,0.52,moderate,0,none,False,False,False,False,False,False,False,False,6.94,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+12+24,12,24,12.47,674.4,open_westerly,0.734,False,0.509,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,,,3.0,rich,False
H+13+24,13,24,12.32,674.9,open_westerly,0.735,False,0.498,moderate,2,river,True,False,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,,,3.0,rich,False
H+14+24,14,24,12.22,679.3,open_westerly,0.725,False,0.487,moderate,0,none,False,False,False,False,False,False,False,False,6.35,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+15+24,15,24,12.07,682.5,open_westerly,0.723,False,0.476,moderate,0,none,False,False,False,False,False,False,False,False,6.43,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+16+24,16,24,12.0,684.3,open_westerly,0.71,False,0.465,moderate,0,none,False,False,False,False,False,False,False,False,6.53,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+17+24,17,24,11.92,682.0,open_westerly,0.707,False,0.454,moderate,0,none,False,False,False,False,False,False,False,False,6.68,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+18+24,18,24,11.92,679.3,open_westerly,0.695,False,0.443,moderate,0,none,False,False,False,False,False,False,False,False,6.74,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+19+24,19,24,12.02,677.1,open_westerly,0.684,False,0.433,moderate,3,major_river,True,True,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,fisheries,fisheries,3.5,rich,False
H+20+24,20,24,11.57,672.4,open_westerly,0.729,False,0.422,moderate,0,none,False,False,False,False,False,False,False,False,7.3,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+21+24,21,24,11.59,663.4,open_westerly,0.68,False,0.412,moderate,0,none,False,False,False,False,False,False,False,False,7.59,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+22+24,22,24,11.61,653.7,open_westerly,0.674,False,0.402,moderate,0,none,False,False,False,False,False,False,False,False,7.89,shallow_well,loam,4,grassland/pasture,5,pasture,pasture,2.0,good,False
H+23+24,23,24,11.74,660.9,open_westerly,0.658,False,0.391,moderate,3,major_river,True,True,False,False,False,False,True,False,1.5,spring_line,loam,4,floodplain farmable,9,fisheries,fisheries,3.5,rich,False
H+24+24,24,24,11.68,694.3,open_westerly,0.667,False,0.381,moderate,0,none,False,False,False,False,False,False,True,False,8.15,dry,loam,4,floodplain farmable,9,,,3.0,rich,False
H+25+24,25,24,10.9,725.4,open_westerly,0.73,False,0.372,moderate,0,none,False,False,False,False,False,False,False,False,8.79,dry,loam,4,floodplain farmable,9,,,3.0,rich,False
H+26+24,26,24,9.86,764.5,open_westerly,0.751,False,0.362,moderate,0,none,False,False,False,False,False,False,False,False,9.6,dry,rocky/lithosol,1,temperate forest,4,timber,timber,1.5,good,False
H+27+24,27,24,-0.11,2831.8,windward,1.0,False,0.352,moderate,0,none,False,False,False,False,False,False,False,False,8.85,dry,mountain thin,3,boreal forest,3,timber,timber,1.0,modest,False
H+28+24,28,24,8.93,359.9,leeward,0.341,True,0.549,moderate,8,salt_pan,False,False,False,False,True,False,False,False,13.43,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+29+24,29,24,8.15,446.8,calm_interior,0.635,True,0.558,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.85,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+30+24,30,24,9.03,423.9,calm_interior,0.629,True,0.567,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.99,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+31+24,31,24,9.07,418.9,calm_interior,0.623,True,0.576,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.95,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+32+24,32,24,8.24,441.7,calm_interior,0.618,True,0.585,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.64,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+33+24,33,24,8.22,442.8,calm_interior,0.612,True,0.595,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.5,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
H+34+24,34,24,8.17,443.6,calm_interior,0.606,True,0.605,moderate,8,salt_pan,False,False,False,False,True,False,False,False,12.42,dry,saline playa,10,salt flat sparse,11,salt_pans,salt_pans|evaporite_host,0.3,poor,True
